/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_03929.jpg,1,1,2042,1620,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_03936.jpg,1,1,2293,1612,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_03941.jpg,1,178,2430,1127,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_03951.jpg,1,167,2430,1577,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_03955.jpg,1,739,1619,2004,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_03958.jpg,1,95,2430,1493,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_03961.jpg,1247,509,2430,1325,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_03965.jpg,1,162,1616,1382,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_03967.jpg,1,72,1380,1544,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_03972.jpg,343,234,2430,1546,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_03975.jpg,49,380,2133,1472,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_03976.jpg,1,26,1305,1262,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_03977.jpg,1,14,2430,1612,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_03979.jpg,1,298,1620,2430,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_03980.jpg,537,102,1959,1335,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_03982.jpg,1,1,1486,1345,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_03984.jpg,506,371,2430,1349,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_03989.jpg,1,1,2430,1585,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_03991.jpg,1,27,2430,1428,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_03995.jpg,389,795,2133,1798,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04000.jpg,20,78,1729,1373,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04008.jpg,1272,1,2430,1542,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04009.jpg,406,170,2382,1365,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04015.jpg,1,80,2430,1415,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04016.jpg,198,219,1720,1620,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04021.jpg,1,24,1685,1620,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04022.jpg,1,1,1505,1712,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04023.jpg,409,1,2147,1493,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04024.jpg,1,1,1789,2430,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04026.jpg,166,284,1616,1502,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04027.jpg,502,738,2327,1620,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04029.jpg,453,360,2232,1378,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04033.jpg,1,1,2361,1331,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04035.jpg,439,893,2066,2430,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04039.jpg,1,1,1620,2430,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04040.jpg,562,146,1814,1373,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04041.jpg,1,824,1612,1958,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04042.jpg,1,174,1620,1712,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04045.jpg,1,51,1780,1360,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04047.jpg,1,60,1612,2160,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04052.jpg,1,424,1684,2430,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04068.jpg,461,14,1775,1333,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04071.jpg,451,53,1352,861,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04075.jpg,437,636,2430,1619,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04077.jpg,206,434,1545,1620,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04080.jpg,1618,552,2422,1347,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04086.jpg,1170,1,2430,1820,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04088.jpg,1141,416,2430,1335,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04089.jpg,1508,1009,2164,1612,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04090.jpg,1,267,2430,1670,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04094.jpg,734,201,2430,1386,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04095.jpg,81,139,1519,1240,blt샌드위치
/content/drive/MyDrive/data4training/blt샌드위치/B020401XX_04098.jpg,781,127,2430,1483,blt샌드위치
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34281.jpg,207,295,1728,1152,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34286.jpg,1,407,1728,1152,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34291.jpg,234,478,1920,1280,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34300.jpg,1,267,512,768,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34313.jpg,1,173,1728,1152,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34327.jpg,409,97,1728,1149,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34335.jpg,1,141,1920,1280,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34337.jpg,1,344,1555,1036,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34351.jpg,729,302,1400,899,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34355.jpg,60,1,1728,1152,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34381.jpg,887,412,1920,1071,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34382.jpg,443,416,1920,1280,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34401.jpg,1,274,460,691,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34415.jpg,1,214,1555,1036,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34446.jpg,83,228,512,768,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34455.jpg,95,502,1728,1296,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34457.jpg,1,288,563,846,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34462.jpg,497,304,1555,846,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34465.jpg,1,421,1920,1280,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34467.jpg,2,501,1728,1152,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34469.jpg,861,455,1728,1152,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34476.jpg,1,265,567,852,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34479.jpg,1,274,1920,1280,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34481.jpg,1,397,1728,1148,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34484.jpg,1,242,507,761,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34491.jpg,180,304,512,768,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34520.jpg,137,236,434,434,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34536.jpg,524,247,1141,1152,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34537.jpg,1,297,1728,1148,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34538.jpg,733,80,1728,1148,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34539.jpg,1,223,512,766,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34548.jpg,383,392,1728,1152,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34561.jpg,179,395,1383,1031,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34566.jpg,1,447,1555,1033,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34572.jpg,637,579,1725,1146,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34573.jpg,1,88,1728,1152,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34582.jpg,509,272,1528,1152,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34593.jpg,635,201,1555,1027,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34600.jpg,1,263,512,766,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34633.jpg,1,1,1555,1036,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34643.jpg,738,91,1728,1148,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34655.jpg,679,430,2236,1278,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34667.jpg,1,225,460,691,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34675.jpg,808,593,1670,1280,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34692.jpg,1,343,597,822,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34713.jpg,644,494,1920,1280,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34716.jpg,828,226,1728,1152,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34721.jpg,1,196,1555,1036,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34728.jpg,446,1,1728,1152,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34738.jpg,572,144,1920,1280,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34748.jpg,1,228,512,766,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34754.jpg,145,181,458,513,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34764.jpg,23,307,567,740,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34767.jpg,1,393,567,852,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34772.jpg,1,290,1920,1280,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34785.jpg,1,1,1555,1164,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34797.jpg,134,321,563,848,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34799.jpg,548,390,1728,1380,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34802.jpg,1,120,1920,1280,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34804.jpg,189,265,485,580,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34821.jpg,175,211,500,542,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34829.jpg,643,289,1443,1030,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34832.jpg,1,1,1728,1151,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34849.jpg,1,65,460,691,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34852.jpg,1,192,1728,1148,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34859.jpg,1,320,512,768,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34866.jpg,1,322,567,852,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34877.jpg,1,1,1728,1152,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34882.jpg,126,1,1728,1152,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34884.jpg,253,398,1728,1152,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34886.jpg,153,190,1555,1164,갈비구이
/content/drive/MyDrive/data4training/갈비구이/B080202XX_34907.jpg,1,81,1555,1036,갈비구이
/content/drive/MyDrive/data4training/갈비찜/B070201_51618.jpg,1,392,810,1125,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51622.jpg,170,238,554,617,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51624.jpg,258,1,590,535,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51625.jpg,1,1,938,929,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51627.jpg,15,273,909,1008,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51629.jpg,211,17,1103,690,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51630.jpg,1,180,1013,695,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51631.jpg,15,1,1214,808,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51632.jpg,1,59,1067,798,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51633.jpg,1,1,1214,810,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51634.jpg,100,65,1214,715,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51636.jpg,1,248,1164,808,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51637.jpg,1,1,1214,791,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51638.jpg,1,157,1214,731,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51639.jpg,1,258,810,1214,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51641.jpg,1,1,1214,810,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51642.jpg,1,574,809,1191,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51644.jpg,102,1,994,747,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51647.jpg,1,20,1086,487,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51648.jpg,115,90,1083,770,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51651.jpg,1,1,1214,808,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51659.jpg,209,50,1032,737,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51663.jpg,70,114,982,699,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51665.jpg,1,1,1140,808,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51666.jpg,16,1,1131,738,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51672.jpg,1,164,810,1065,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51675.jpg,53,1,1134,810,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51678.jpg,1,310,1202,810,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51679.jpg,1,165,803,998,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51682.jpg,20,53,1190,686,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51683.jpg,20,120,1214,798,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51685.jpg,159,238,559,628,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51686.jpg,1,1,1202,739,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51687.jpg,21,457,909,1103,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51689.jpg,129,1,1214,809,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51690.jpg,1,453,810,1214,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51691.jpg,1,355,809,1170,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51692.jpg,1,451,810,1214,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51693.jpg,99,26,1083,661,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51694.jpg,1,173,810,1214,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51698.jpg,1,426,536,907,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51699.jpg,75,49,1199,712,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51701.jpg,212,28,1081,651,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51702.jpg,1,50,1214,810,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51704.jpg,8,254,706,868,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51707.jpg,1,497,792,1074,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51711.jpg,186,219,654,611,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51714.jpg,23,36,954,948,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51718.jpg,1,1,1133,759,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51721.jpg,121,190,1039,677,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51723.jpg,1,1,1214,809,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51724.jpg,1,1,1214,687,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51725.jpg,177,481,761,1015,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51726.jpg,124,425,500,722,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51727.jpg,1,1,1163,808,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51728.jpg,1,131,1214,810,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51732.jpg,242,40,1021,643,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51734.jpg,78,113,1206,495,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51742.jpg,1,1,810,780,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51746.jpg,107,1,539,392,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51748.jpg,70,114,1112,661,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51751.jpg,1,415,810,1050,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51752.jpg,276,214,667,592,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51755.jpg,149,118,1130,781,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51757.jpg,77,49,1162,748,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51758.jpg,1,214,810,1127,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51762.jpg,77,491,861,1048,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51764.jpg,130,153,979,691,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51765.jpg,1,253,829,899,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51766.jpg,142,4,679,521,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51768.jpg,1,35,1214,810,갈비찜
/content/drive/MyDrive/data4training/갈비찜/B070201_51770.jpg,1,317,810,1008,갈비찜
/content/drive/MyDrive/data4training/갈비탕/B050302_50055.jpg,396,180,1087,580,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50057.jpg,320,200,1056,661,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50058.jpg,0,544,1000,1339,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50059.jpg,0,475,1000,1329,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50060.jpg,0,555,1000,1263,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50061.jpg,88,581,1226,1234,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50063.jpg,171,566,1173,1154,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50064.jpg,271,258,1204,803,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50065.jpg,95,452,1000,1354,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50066.jpg,425,332,1350,865,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50067.jpg,73,402,1000,1329,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50068.jpg,0,512,998,1208,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50069.jpg,275,213,1373,831,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50071.jpg,224,322,1342,873,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50072.jpg,84,1,1372,994,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50073.jpg,243,313,1328,899,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50074.jpg,356,116,1337,902,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50075.jpg,51,445,998,1332,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50076.jpg,433,317,1121,714,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50077.jpg,263,176,1236,875,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50078.jpg,111,553,866,1034,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50079.jpg,116,402,1000,1103,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50080.jpg,514,285,1500,842,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50081.jpg,110,257,1440,855,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50082.jpg,41,791,998,1304,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50083.jpg,481,188,1306,658,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50084.jpg,111,468,1000,1020,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50085.jpg,621,184,1309,636,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50086.jpg,345,132,1156,641,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50087.jpg,372,195,1028,669,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50088.jpg,319,283,875,835,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50089.jpg,295,136,1073,669,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50090.jpg,307,141,1214,778,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50091.jpg,362,273,1148,870,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50093.jpg,124,537,980,1097,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50094.jpg,143,424,1125,1004,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50095.jpg,0,419,911,990,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50096.jpg,140,482,1125,1096,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50097.jpg,0,413,792,1075,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50098.jpg,147,540,992,1135,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50099.jpg,192,646,917,1202,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50100.jpg,326,210,1193,883,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50101.jpg,281,159,1224,767,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50102.jpg,168,417,1125,1101,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50103.jpg,149,538,984,984,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50104.jpg,295,198,1219,765,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50105.jpg,319,196,1136,815,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50106.jpg,330,241,1154,824,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50107.jpg,348,245,1160,910,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50108.jpg,190,648,953,1253,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50109.jpg,162,651,945,1175,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50110.jpg,0,482,882,1058,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50111.jpg,0,310,916,1093,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50112.jpg,113,583,991,1183,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50113.jpg,130,647,951,1281,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50114.jpg,248,186,1235,912,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50115.jpg,219,138,1260,868,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50116.jpg,120,589,984,1184,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50117.jpg,335,245,1192,846,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50118.jpg,0,235,870,955,갈비탕
/content/drive/MyDrive/data4training/갈비탕/B050302_50119.jpg,0,432,980,1046,갈비탕
